"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Taylor Chorney","TAYLOR.CHORNEY","8471710","15-16","WSH","D","L",1987-04-27,28,2005,2,36,55,725.5,655.6,1.8,65.1,5.4,-2.3,0,0,0.2,-0.6,5.4,-2.2,-0.4,2.8,0.5,1
"Taylor Chorney","TAYLOR.CHORNEY","8471710","16-17","WSH","D","L",1987-04-27,29,2005,2,36,18,256.8,241.1,0,12.8,1.6,-0.6,0,-0.1,0,-0.3,1.6,-0.8,-0.3,0.5,0.1,0.2
"Taylor Chorney","TAYLOR.CHORNEY","8471710","17-18","WSH","D","L",1987-04-27,30,2005,2,36,24,311.8,270,0,40,3.1,0.5,0,-1.3,0,-0.1,3.1,-0.8,-0.1,2.1,0.4,0.8
"Taylor Fedun","TAYLOR.FEDUN","8476166","14-15","S.J","D","R",1988-06-04,26,2006,NA,NA,7,118.9,103,12.8,1.6,-0.5,-0.1,0.5,0,-0.1,0.6,0,-0.1,0.5,0.4,0.1,0.1
"Taylor Fedun","TAYLOR.FEDUN","8476166","16-17","BUF","D","R",1988-06-04,28,2006,NA,NA,27,360.8,325.4,33.1,0,1.8,-0.2,0.5,0,-1,-0.4,2.2,-0.2,-1.3,0.7,0.1,0.3
"Taylor Fedun","TAYLOR.FEDUN","8476166","17-18","BUF","D","R",1988-06-04,29,2006,NA,NA,7,102.8,91.9,5.3,5.4,-1.4,0.4,0.1,0,0,-0.1,-1.3,0.4,-0.1,-0.9,-0.2,-0.4
"Taylor Fedun","TAYLOR.FEDUN","8476166","18-19","DAL","D","R",1988-06-04,30,2006,NA,NA,54,748.3,678.9,12.6,50.1,-2.7,3.8,0.7,-0.3,0.3,0,-2,3.4,0.3,1.8,0.3,0.6
"Taylor Fedun","TAYLOR.FEDUN","8476166","19-20","DAL","D","R",1988-06-04,31,2006,NA,NA,27,371.3,353.3,3.1,10.1,2.1,1.3,0.1,-0.1,0,0,2.1,1.2,0,3.3,0.6,1.1
"Taylor Hall","TAYLOR.HALL","8475791","10-11","EDM","L","L",1991-11-14,18,2010,1,1,65,1183.6,981.6,171.9,1.8,6.1,-4.2,-1.3,0,1,4.2,4.8,-4.2,5.2,5.8,1,2
"Taylor Hall","TAYLOR.HALL","8475791","11-12","EDM","L","L",1991-11-14,19,2010,1,1,61,1111.3,897,181.8,2.7,6.9,-0.1,5.2,0,-0.4,1.7,12,-0.2,1.4,13.2,2.3,4.3
"Taylor Hall","TAYLOR.HALL","8475791","12-13","EDM","L","L",1991-11-14,20,2010,1,1,45,837.9,673.8,141.8,2.1,8.3,-1.4,1.2,0,-0.1,1.2,9.6,-1.5,1.1,9.2,1.7,3.2
"Taylor Hall","TAYLOR.HALL","8475791","13-14","EDM","L","L",1991-11-14,21,2010,1,1,75,1500.3,1198.4,231.8,26.1,12.2,-5.4,5.2,-1.5,0.3,0.9,17.5,-6.8,1.2,11.8,2.2,4.2
"Taylor Hall","TAYLOR.HALL","8475791","14-15","EDM","L","L",1991-11-14,22,2010,1,1,53,1017.5,847.8,131.1,12.3,5.7,-2.5,-1.5,-0.2,-1.4,0.6,4.2,-2.8,-0.9,0.5,0.1,0.2
"Taylor Hall","TAYLOR.HALL","8475791","15-16","EDM","L","L",1991-11-14,23,2010,1,1,82,1573.6,1295.6,225.8,4.7,11.7,1.5,-0.3,0,-1,0.4,11.4,1.4,-0.7,12.2,2.3,4.5
"Taylor Hall","TAYLOR.HALL","8475791","16-17","N.J","L","L",1991-11-14,24,2010,1,1,72,1391.8,1143,196.5,17.6,5.7,3.5,3.4,0.5,0.3,1.1,9,4.1,1.5,14.6,2.7,5.3
"Taylor Hall","TAYLOR.HALL","8475791","17-18","N.J","L","L",1991-11-14,25,2010,1,1,76,1454.8,1196.6,220.2,6.1,15.8,0.5,8.5,0.1,0.4,0.9,24.3,0.5,1.3,26.2,5.1,9.7
"Taylor Hall","TAYLOR.HALL","8475791","18-19","N.J","L","L",1991-11-14,26,2010,1,1,33,649.7,519.2,110,1.4,5.3,0.9,1.9,0,0.2,-0.4,7.2,0.9,-0.2,7.9,1.5,2.8
"Taylor Hall","TAYLOR.HALL","8475791","19-20","ARI","L","L",1991-11-14,27,2010,1,1,35,670.6,521.4,111.4,11.9,3.6,-0.3,-0.7,-0.1,0.6,0.8,2.8,-0.4,1.4,3.9,0.7,1.3
"Taylor Hall","TAYLOR.HALL","8475791","19-20","N.J","L","L",1991-11-14,27,2010,1,1,30,575.6,447.6,114,1.2,-0.7,-2.3,1.5,0,-0.6,0.9,0.8,-2.3,0.3,-1.1,-0.2,-0.4
"Taylor Hall","TAYLOR.HALL","8475791","20-21","BOS","L","L",1991-11-14,28,2010,1,1,16,255.5,222.2,28.4,0.4,4.9,2,-0.6,0,0.3,0.2,4.3,2,0.5,6.7,1.2,2.2
"Taylor Hall","TAYLOR.HALL","8475791","20-21","BUF","L","L",1991-11-14,28,2010,1,1,37,691.1,559.9,107.2,0.8,0,-0.9,0.7,0,0.2,1.2,0.7,-0.9,1.4,1.2,0.2,0.4
"Taylor Hall","TAYLOR.HALL","8475791","21-22","BOS","L","L",1991-11-14,29,2010,1,1,81,1329.4,1069.8,229.2,2,11.8,3.7,1.3,0,-0.5,0.5,13.2,3.7,0,16.8,3,5.6
"Taylor Hall","TAYLOR.HALL","8475791","22-23","BOS","L","L",1991-11-14,30,2010,1,1,61,971.6,815.9,135.2,1.2,2.1,1.7,0.8,0,0.3,1.7,2.9,1.7,2,6.6,1.1,2.1
"Taylor Leier","TAYLOR.LEIER","8476955","16-17","PHI","L","L",1994-02-15,22,2012,4,117,10,90.6,87,0.2,3.2,-0.2,0.6,0,0,-0.2,0.2,-0.2,0.6,0,0.4,0.1,0.1
"Taylor Leier","TAYLOR.LEIER","8476955","17-18","PHI","L","L",1994-02-15,23,2012,4,117,39,409,351.4,11,45.9,-1.1,0.8,-0.1,-0.5,0.6,0.1,-1.2,0.3,0.6,-0.2,0,-0.1
"Taylor Pyatt","TAYLOR.PYATT","8467881","07-08","VAN","L","L",1981-08-19,26,1999,1,8,79,1247.2,917.6,215,92.7,7.3,0.7,0.3,-0.1,-0.7,-1.1,7.6,0.6,-1.8,6.3,1.1,2.2
"Taylor Pyatt","TAYLOR.PYATT","8467881","08-09","VAN","L","L",1981-08-19,27,1999,1,8,68,1003.7,774.7,60.2,151.2,1,-5.3,-0.9,-0.5,-0.5,-0.5,0.1,-5.8,-0.9,-6.7,-1.2,-2.3
"Taylor Pyatt","TAYLOR.PYATT","8467881","09-10","ARI","L","L",1981-08-19,28,1999,1,8,74,995.8,878.2,54.4,49,4,-0.3,0.4,-0.8,-0.4,-0.6,4.4,-1.1,-1,2.3,0.4,0.8
"Taylor Pyatt","TAYLOR.PYATT","8467881","10-11","ARI","L","L",1981-08-19,29,1999,1,8,76,1178.4,989.9,83.9,85.5,5.8,-1,-0.7,-1.2,1.3,-1.4,5,-2.2,-0.1,2.8,0.5,0.9
"Taylor Pyatt","TAYLOR.PYATT","8467881","11-12","ARI","L","L",1981-08-19,30,1999,1,8,73,899,849.4,41.2,0,0.9,-1.6,0.3,0,0.7,0,1.3,-1.6,0.7,0.3,0.1,0.1
"Taylor Pyatt","TAYLOR.PYATT","8467881","12-13","NYR","L","L",1981-08-19,31,1999,1,8,48,628.8,583.2,39.9,1,1.9,1.1,-0.5,0,1,-1.1,1.4,1.1,-0.1,2.5,0.5,0.8
"Taylor Pyatt","TAYLOR.PYATT","8467881","13-14","NYR","L","L",1981-08-19,32,1999,1,8,22,278.4,235.9,5.1,34.9,-1.4,-1.9,-0.1,0,-0.3,-0.1,-1.5,-1.9,-0.4,-3.8,-0.7,-1.3
"Taylor Pyatt","TAYLOR.PYATT","8467881","13-14","PIT","L","L",1981-08-19,32,1999,1,8,34,369.8,349.3,17.6,1.6,-4.4,-2.1,0.3,0,0,-0.5,-4.2,-2.1,-0.5,-6.7,-1.3,-2.4
"Taylor Raddysh","TAYLOR.RADDYSH","8479390","21-22","CHI","R","R",1998-02-18,23,2016,2,58,21,327,252.8,66.8,0.8,1.3,-1.7,-0.4,0,0.5,0.7,0.9,-1.7,1.2,0.4,0.1,0.1
"Taylor Raddysh","TAYLOR.RADDYSH","8479390","21-22","T.B","R","R",1998-02-18,23,2016,2,58,53,585.9,516.1,28.7,34.8,3.1,1.2,1.3,1.5,0.6,-0.3,4.4,2.7,0.3,7.4,1.3,2.5
"Taylor Raddysh","TAYLOR.RADDYSH","8479390","22-23","CHI","R","R",1998-02-18,24,2016,2,58,78,1292.1,1017.2,234.7,0.2,-1.6,1.7,1.7,0,1.7,-1.2,0.1,1.7,0.5,2.3,0.4,0.8
"Teddy Blueger","TEDDY.BLUEGER","8476927","18-19","PIT","C","L",1994-08-15,24,2012,2,52,28,309.6,272.6,0.6,35.4,0.8,-0.4,0,-0.3,0,-0.1,0.8,-0.7,-0.1,0,0,0
"Teddy Blueger","TEDDY.BLUEGER","8476927","19-20","PIT","C","L",1994-08-15,25,2012,2,52,69,1091,902,8.4,162.2,-1.3,2.6,-0.1,1.8,1.7,-1.5,-1.4,4.4,0.1,3.2,0.6,1.1
"Teddy Blueger","TEDDY.BLUEGER","8476927","20-21","PIT","C","L",1994-08-15,26,2012,2,52,43,638.4,537,3.3,88.3,2.6,1.9,0,0.9,0.9,-0.2,2.6,2.8,0.7,6.1,1.1,2
"Teddy Blueger","TEDDY.BLUEGER","8476927","21-22","PIT","C","L",1994-08-15,27,2012,2,52,65,976.2,811.1,5.8,144.3,3.4,2.3,0,0.6,1.6,-0.7,3.4,2.9,1,7.2,1.3,2.4
"Teddy Blueger","TEDDY.BLUEGER","8476927","22-23","PIT","C","L",1994-08-15,28,2012,2,52,45,574.6,444.5,3.4,116.1,-0.6,1.3,0,-1.9,0.8,0,-0.6,-0.6,0.8,-0.4,-0.1,-0.1
"Teddy Blueger","TEDDY.BLUEGER","8476927","22-23","VGK","C","L",1994-08-15,28,2012,2,52,18,238.8,220.7,0.4,14.2,0.2,-2.3,0,0.3,0.4,-0.3,0.2,-1.9,0,-1.7,-0.3,-0.6
"Teddy Purcell","TEDDY.PURCELL","8473962","07-08","L.A","R","R",1985-09-08,22,2003,NA,NA,10,119.9,109.5,9.1,0,1.2,-0.5,-0.1,0,0.4,0,1.1,-0.5,0.3,1,0.2,0.3
"Teddy Purcell","TEDDY.PURCELL","8473962","08-09","L.A","R","R",1985-09-08,23,2003,NA,NA,40,540.6,426.3,108.4,0.2,0.4,-0.8,-0.4,0,1.3,-0.5,0,-0.8,0.7,-0.1,0,0
"Teddy Purcell","TEDDY.PURCELL","8473962","09-10","L.A","R","R",1985-09-08,24,2003,NA,NA,41,466,400.4,63.3,0.8,-2.6,0.5,-1.8,0,0.9,-0.5,-4.4,0.5,0.4,-3.5,-0.6,-1.2
"Teddy Purcell","TEDDY.PURCELL","8473962","09-10","T.B","R","R",1985-09-08,24,2003,NA,NA,19,305.5,266.2,36.1,0.5,-0.8,-2,-0.5,0,0.3,-0.5,-1.3,-2,-0.2,-3.5,-0.6,-1.2
"Teddy Purcell","TEDDY.PURCELL","8473962","10-11","T.B","R","R",1985-09-08,25,2003,NA,NA,81,1142.2,913.1,223,1.8,6.7,0.6,10.2,0,2.1,-1.4,16.9,0.6,0.7,18.2,3.2,6.2
"Teddy Purcell","TEDDY.PURCELL","8473962","11-12","T.B","R","R",1985-09-08,26,2003,NA,NA,81,1306.7,1083.2,202.4,3.4,15.2,-3,3.7,0,2.1,-1,19,-3,1.1,17,3,5.5
"Teddy Purcell","TEDDY.PURCELL","8473962","12-13","T.B","R","R",1985-09-08,27,2003,NA,NA,48,803.6,619.9,161.7,1.9,4.5,-0.5,1.4,0,0.8,-1.2,5.9,-0.5,-0.3,5.1,0.9,1.7
"Teddy Purcell","TEDDY.PURCELL","8473962","13-14","T.B","R","R",1985-09-08,28,2003,NA,NA,81,1333.8,1062,243.4,1.7,3.6,-0.7,1.1,0,2.2,-1.8,4.6,-0.7,0.5,4.4,0.8,1.5
"Teddy Purcell","TEDDY.PURCELL","8473962","14-15","EDM","R","R",1985-09-08,29,2003,NA,NA,82,1407.2,1106.8,184.3,90.6,-1.7,-2.5,1.8,1.2,1.9,-1.3,0.1,-1.3,0.6,-0.5,-0.1,-0.2
"Teddy Purcell","TEDDY.PURCELL","8473962","15-16","EDM","R","R",1985-09-08,30,2003,NA,NA,61,1063.1,847,156.2,41,4.2,0,-1,-0.5,1.6,-1.3,3.2,-0.5,0.3,3,0.6,1.1
"Teddy Purcell","TEDDY.PURCELL","8473962","15-16","FLA","R","R",1985-09-08,30,2003,NA,NA,15,214.8,176.1,34.3,0.8,0.4,0.1,1.4,0,0.5,-0.1,1.8,0.1,0.4,2.3,0.4,0.9
"Teddy Purcell","TEDDY.PURCELL","8473962","16-17","L.A","R","R",1985-09-08,31,2003,NA,NA,12,154.7,142.6,10.2,0.3,-0.2,-1.8,-0.2,0,0.3,-0.3,-0.5,-1.8,0,-2.2,-0.4,-0.8
"Teemu Hartikainen","TEEMU.HARTIKAINEN","8474719","10-11","EDM","C","L",1990-05-03,20,2008,6,163,12,208.9,172.9,31,0.2,-0.9,0.7,1.4,0,0.4,0.8,0.5,0.7,1.2,2.4,0.4,0.8
"Teemu Hartikainen","TEEMU.HARTIKAINEN","8474719","11-12","EDM","C","L",1990-05-03,21,2008,6,163,17,221.2,219.4,0.3,0,0.9,0.5,0,0,0.1,-0.1,0.9,0.5,0,1.3,0.2,0.4
"Teemu Hartikainen","TEEMU.HARTIKAINEN","8474719","12-13","EDM","C","L",1990-05-03,22,2008,6,163,23,243.1,195.1,45.1,0.2,-3.5,-0.5,0.4,0,-0.1,-0.2,-3.2,-0.5,-0.3,-3.9,-0.7,-1.4
"Teemu Laakso","TEEMU.LAAKSO","8471741","09-10","NSH","D","R",1987-08-27,22,2005,3,78,7,75.6,70.5,1.2,3.8,-0.7,-1,0,0,0,-0.1,-0.7,-1,-0.1,-1.8,-0.3,-0.6
"Teemu Laakso","TEEMU.LAAKSO","8471741","11-12","NSH","D","R",1987-08-27,24,2005,3,78,9,104.3,97.7,0.4,5.2,-0.5,0.3,0,0,-0.5,0.1,-0.5,0.3,-0.4,-0.5,-0.1,-0.2
"Teemu Pulkkinen","TEEMU.PULKKINEN","8475800","14-15","DET","L","R",1992-01-02,22,2010,4,111,31,355.8,275.9,74.7,0,1.8,0.2,-1.6,0,-0.1,-0.6,0.2,0.2,-0.7,-0.3,-0.1,-0.1
"Teemu Pulkkinen","TEEMU.PULKKINEN","8475800","15-16","DET","L","R",1992-01-02,23,2010,4,111,36,416.4,345.1,62.1,0.4,-0.6,1.5,-1.2,0,-0.3,0.4,-1.8,1.5,0.1,-0.2,0,-0.1
"Teemu Pulkkinen","TEEMU.PULKKINEN","8475800","16-17","MIN","L","R",1992-01-02,24,2010,4,111,9,84.5,78.3,6.1,0,1.2,-0.4,-0.1,0,0,0,1.2,-0.4,0,0.8,0.2,0.3
"Teemu Selanne","TEEMU.SELANNE","8457981","07-08","ANA","R","R",1970-07-03,37,1988,1,10,26,471.1,347.4,113.4,1.4,2.1,-1.6,1.9,0,0.9,0.7,4,-1.6,1.6,3.9,0.7,1.4
"Teemu Selanne","TEEMU.SELANNE","8457981","08-09","ANA","R","R",1970-07-03,38,1988,1,10,65,1071.2,809.7,228.5,3,1.9,-3.5,6.1,0,0.7,-0.2,8,-3.6,0.5,4.9,0.9,1.7
"Teemu Selanne","TEEMU.SELANNE","8457981","09-10","ANA","R","R",1970-07-03,39,1988,1,10,54,935.3,718.8,191.4,1.4,2.6,-2.4,5.4,0,1.1,-0.8,8,-2.4,0.2,5.8,1.1,2
"Teemu Selanne","TEEMU.SELANNE","8457981","10-11","ANA","R","R",1970-07-03,40,1988,1,10,73,1309.5,1036.6,244.8,1.6,7.9,-0.3,6,0,0.3,-1,13.9,-0.3,-0.6,12.9,2.3,4.4
"Teemu Selanne","TEEMU.SELANNE","8457981","11-12","ANA","R","R",1970-07-03,41,1988,1,10,82,1466.3,1143.4,286.6,3.3,7.8,-3.5,4.2,0,0.8,2.4,12,-3.5,3.2,11.7,2,3.8
"Teemu Selanne","TEEMU.SELANNE","8457981","12-13","ANA","R","R",1970-07-03,42,1988,1,10,46,721.9,616.8,99.6,0.9,-1.9,-1.9,1.2,0,1.1,-0.5,-0.7,-1.9,0.6,-2,-0.4,-0.7
"Teemu Selanne","TEEMU.SELANNE","8457981","13-14","ANA","R","R",1970-07-03,43,1988,1,10,64,904.1,733.9,151.5,1.3,0.4,-0.2,-2,0,1.3,1,-1.6,-0.2,2.3,0.5,0.1,0.2
"Teppo Numminen","TEPPO.NUMMINEN","8449924","08-09","BUF","D","R",1968-07-03,40,1986,2,29,57,997.7,810.6,108.9,70.6,0.8,-0.9,0.1,1,0.9,0,0.9,0.1,0.9,1.9,0.3,0.7
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","14-15","CHI","L","L",1994-09-11,20,2012,1,18,34,434.7,402.8,25.7,0.8,-0.5,0.9,-0.7,0,0.8,-0.1,-1.2,0.9,0.7,0.3,0.1,0.1
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","15-16","CHI","L","L",1994-09-11,21,2012,1,18,78,1196.9,975.3,136,59.3,0,3.3,2.3,-1.4,1,0,2.3,1.9,1,5.2,1,1.9
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","16-17","CAR","L","L",1994-09-11,22,2012,1,18,81,1315.4,1111.2,180,0.7,0.9,2.8,0.1,0,1.7,-0.7,1.1,2.8,1,4.8,0.9,1.8
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","17-18","CAR","L","L",1994-09-11,23,2012,1,18,82,1384.8,1136.8,216.4,0.8,9.5,2.3,2.1,0,1.9,-1.2,11.6,2.3,0.7,14.6,2.8,5.4
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","18-19","CAR","L","L",1994-09-11,24,2012,1,18,82,1469.2,1140.2,220.4,71.6,8.5,-1.1,0.9,1.6,2.1,-1.6,9.3,0.6,0.5,10.4,1.9,3.6
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","19-20","CAR","L","L",1994-09-11,25,2012,1,18,68,1304.8,934.5,199.4,116.6,6.8,0.4,3.7,1,2,-1.7,10.6,1.4,0.3,12.3,2.2,4.2
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","20-21","CAR","L","L",1994-09-11,26,2012,1,18,21,345.3,279.9,35.1,20.4,3.9,-1.3,0.7,0.3,0.2,-0.3,4.6,-1,-0.2,3.4,0.6,1.1
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","21-22","CAR","L","L",1994-09-11,27,2012,1,18,77,1362.9,961.7,225.3,122,4,-3.2,3.7,1.5,1.1,-1,7.7,-1.7,0,6,1.1,2
"Teuvo Teravainen","TEUVO.TERAVAINEN","8476882","22-23","CAR","L","L",1994-09-11,28,2012,1,18,68,1149.8,841.2,158.2,118.4,1.6,-0.5,-2,0.8,1.3,-2.3,-0.5,0.3,-1,-1.2,-0.2,-0.4
"Theo Peckham","THEO.PECKHAM","8473525","08-09","EDM","D","L",1987-11-10,20,2006,3,75,15,174.4,168.5,0.5,3.8,0.7,0.6,0,0,-0.2,-0.2,0.7,0.6,-0.4,0.8,0.2,0.3
"Theo Peckham","THEO.PECKHAM","8473525","09-10","EDM","D","L",1987-11-10,21,2006,3,75,15,241.1,223.8,1.4,15,-1.5,2.1,0,0.1,-0.9,0.8,-1.5,2.2,-0.1,0.7,0.1,0.2
"Theo Peckham","THEO.PECKHAM","8473525","10-11","EDM","D","L",1987-11-10,22,2006,3,75,71,1320.2,1127.3,7.4,178.1,-0.8,-3.2,-0.1,-1.6,-2.4,1.2,-0.9,-4.8,-1.2,-7,-1.2,-2.4
"Theo Peckham","THEO.PECKHAM","8473525","11-12","EDM","D","L",1987-11-10,23,2006,3,75,54,911.3,757.5,3,144.7,3.6,-4.7,0,-2.9,-1.7,1.2,3.6,-7.6,-0.5,-4.5,-0.8,-1.5
"Theo Peckham","THEO.PECKHAM","8473525","12-13","EDM","D","L",1987-11-10,24,2006,3,75,4,70.6,63.3,0.6,6.7,0,0.7,0,-0.1,0,-0.1,0,0.6,-0.1,0.5,0.1,0.2
"Thomas Bordeleau","THOMAS.BORDELEAU","8482133","21-22","S.J","C","L",2002-01-03,19,2020,2,38,8,124.7,104.6,13.3,0,1.2,-0.7,0.5,0,0.3,-0.1,1.7,-0.7,0.2,1.3,0.2,0.4
"Thomas Bordeleau","THOMAS.BORDELEAU","8482133","22-23","S.J","C","L",2002-01-03,20,2020,2,38,8,121.9,105.7,15.3,0,-0.4,-1.1,0.4,0,0.3,0.2,0.1,-1.1,0.4,-0.6,-0.1,-0.2
"Thomas Chabot","THOMAS.CHABOT","8478469","17-18","OTT","D","L",1997-01-30,20,2015,1,18,63,1103.2,961.5,118.5,9.6,3.9,-0.8,0,0.1,1.1,-0.2,3.9,-0.7,0.9,4.1,0.8,1.5
"Thomas Chabot","THOMAS.CHABOT","8478469","18-19","OTT","D","L",1997-01-30,21,2015,1,18,70,1700.1,1417.2,201.7,41,12.9,-1,1.6,0.3,0.9,1.3,14.5,-0.7,2.2,15.9,3,5.6
"Thomas Chabot","THOMAS.CHABOT","8478469","19-20","OTT","D","L",1997-01-30,22,2015,1,18,71,1845,1557.4,230.7,17.2,3.4,2.3,-2,0.3,-0.1,0.3,1.4,2.6,0.2,4.2,0.8,1.4
"Thomas Chabot","THOMAS.CHABOT","8478469","20-21","OTT","D","L",1997-01-30,23,2015,1,18,49,1287,1072.8,164.8,12.3,0.7,0.2,-0.1,0.1,-0.5,0.6,0.6,0.3,0.1,1,0.2,0.3
"Thomas Chabot","THOMAS.CHABOT","8478469","21-22","OTT","D","L",1997-01-30,24,2015,1,18,59,1545.3,1293.2,205.6,10,9.9,3.8,0.6,0,1.1,1.5,10.5,3.8,2.6,16.9,3,5.6
"Thomas Chabot","THOMAS.CHABOT","8478469","22-23","OTT","D","L",1997-01-30,25,2015,1,18,68,1698.1,1394.4,252,12.6,12.2,-1.1,4.3,0.4,-1.3,0.1,16.5,-0.7,-1.1,14.6,2.5,4.7
"Thomas Harley","THOMAS.HARLEY","8481581","21-22","DAL","D","L",2001-08-19,20,2019,1,18,34,465.4,461.6,1.4,0.2,-0.9,-0.7,0,0,0.6,-0.3,-0.9,-0.7,0.3,-1.2,-0.2,-0.4
"Thomas Harley","THOMAS.HARLEY","8481581","22-23","DAL","D","L",2001-08-19,21,2019,1,18,6,100.8,98.7,0.8,0.5,1.9,1.5,0,0,0.1,0.1,1.9,1.5,0.2,3.6,0.6,1.2
"Thomas Hickey","THOMAS.HICKEY","8474066","12-13","NYI","D","L",1989-02-08,23,2007,1,4,39,657.5,610.7,1.9,40.5,1.9,2.3,0,1.2,0.8,-0.2,1.9,3.5,0.7,6.1,1.1,2.1
"Thomas Hickey","THOMAS.HICKEY","8474066","13-14","NYI","D","L",1989-02-08,24,2007,1,4,82,1547.3,1349,22.7,158.7,5.3,-0.2,-0.3,-0.5,0.4,-0.3,5,-0.7,0.1,4.3,0.8,1.5
"Thomas Hickey","THOMAS.HICKEY","8474066","14-15","NYI","D","L",1989-02-08,25,2007,1,4,81,1533.1,1349.4,16.3,149.5,0,0.4,-0.4,1.2,1.2,0.5,-0.4,1.6,1.8,3,0.6,1.1
"Thomas Hickey","THOMAS.HICKEY","8474066","15-16","NYI","D","L",1989-02-08,26,2007,1,4,62,1079.1,912.4,22.6,125.4,5.6,-2.2,-0.6,-1.2,0,0.4,5,-3.4,0.4,2,0.4,0.7
"Thomas Hickey","THOMAS.HICKEY","8474066","16-17","NYI","D","L",1989-02-08,27,2007,1,4,76,1331.4,1125.8,49.1,139.8,4.8,-4.7,-0.3,-0.1,0.3,2.6,4.5,-4.8,2.9,2.7,0.5,1
"Thomas Hickey","THOMAS.HICKEY","8474066","17-18","NYI","D","L",1989-02-08,28,2007,1,4,69,1247,1087.9,6.1,143.2,6.3,0.7,0,0.8,0.5,0.4,6.3,1.4,0.9,8.7,1.7,3.2
"Thomas Hickey","THOMAS.HICKEY","8474066","18-19","NYI","D","L",1989-02-08,29,2007,1,4,40,740.2,636.9,2.8,88,-1.8,1.3,0,0,-1.3,0.4,-1.8,1.3,-0.9,-1.3,-0.3,-0.5
"Thomas Hickey","THOMAS.HICKEY","8474066","20-21","NYI","D","L",1989-02-08,31,2007,1,4,5,81.3,80.8,0.1,0.3,2,0.6,0,0,0.2,-0.1,2,0.6,0.1,2.7,0.5,0.9
"Thomas Novak","THOMAS.NOVAK","8478438","21-22","NSH","C","L",1997-04-28,24,2015,3,85,27,318.4,269.1,46.9,0.1,-2.3,1.9,0.9,0,0.5,-0.1,-1.4,1.9,0.4,0.9,0.2,0.3
"Thomas Novak","THOMAS.NOVAK","8478438","22-23","NSH","C","L",1997-04-28,25,2015,3,85,51,747.3,602.5,127.4,0.6,8.7,-7.1,3.8,0,1,0.3,12.5,-7.1,1.3,6.7,1.1,2.2
"Thomas Pock","THOMAS.POCK","8469919","08-09","NYI","D","L",1981-12-02,26,2000,NA,NA,59,749.5,683.9,14.9,46,-5.9,-1,-0.1,0.3,-0.2,0.5,-6,-0.7,0.3,-6.4,-1.2,-2.2
"Thomas Vanek","THOMAS.VANEK","8470598","07-08","BUF","L","R",1984-01-19,23,2003,1,5,81,1366,1031.6,303.3,10,7.6,-0.2,3.3,0.3,-1.5,1.2,10.9,0.1,-0.3,10.7,1.9,3.7
"Thomas Vanek","THOMAS.VANEK","8470598","08-09","BUF","L","R",1984-01-19,24,2003,1,5,73,1255.2,915.9,276.4,43.2,10,-1.8,3.2,1.8,-0.2,0.4,13.2,0,0.2,13.4,2.4,4.7
"Thomas Vanek","THOMAS.VANEK","8470598","09-10","BUF","L","R",1984-01-19,25,2003,1,5,71,1190.4,909.5,251.4,6.6,7.5,-0.2,4.3,0,-0.1,-1.3,11.8,-0.3,-1.4,10.1,1.8,3.5
"Thomas Vanek","THOMAS.VANEK","8470598","10-11","BUF","L","R",1984-01-19,26,2003,1,5,80,1387.7,1101.2,258.4,3.8,11.4,-2.4,5.9,0,1.6,1.8,17.2,-2.4,3.4,18.2,3.3,6.2
"Thomas Vanek","THOMAS.VANEK","8470598","11-12","BUF","L","R",1984-01-19,27,2003,1,5,78,1320.9,1041.6,235.8,20.9,8.7,-3.5,5.6,0.3,-1.6,-0.6,14.3,-3.2,-2.2,9,1.6,2.9
"Thomas Vanek","THOMAS.VANEK","8470598","12-13","BUF","L","R",1984-01-19,28,2003,1,5,38,699.4,550.8,124.1,6.8,6,-2.4,3.7,0,0.4,0.1,9.7,-2.3,0.5,7.9,1.5,2.7
"Thomas Vanek","THOMAS.VANEK","8470598","13-14","BUF","L","R",1984-01-19,29,2003,1,5,13,241.9,189.4,46.3,0.4,1,-3.3,-0.1,0,0,-0.6,0.9,-3.3,-0.5,-2.9,-0.6,-1
"Thomas Vanek","THOMAS.VANEK","8470598","13-14","MTL","L","R",1984-01-19,29,2003,1,5,18,327.3,250.9,69.2,0.3,5.3,-2.3,-2.9,0,0,-0.2,2.4,-2.3,-0.2,-0.1,0,0
"Thomas Vanek","THOMAS.VANEK","8470598","13-14","NYI","L","R",1984-01-19,29,2003,1,5,47,939.5,733.6,186.8,1.1,9.1,-6,-0.4,0,-0.7,-0.8,8.7,-6,-1.5,1.3,0.2,0.4
